waktu,sensor_id,lokasi,ch4,h2s,suhu,kelembaban
2026-06-15 04:00:00,GS001,Area Dasar Tambang,0.799,4.937,32.682,72.402
2026-06-15 04:05:00,GS001,Area Dasar Tambang,0.375,1.962,27.734,75.42
2026-06-15 04:10:00,GS001,Area Dasar Tambang,0.56,3.128,35.018,74.46
2026-06-15 04:15:00,GS001,Area Dasar Tambang,0.738,3.721,33.014,70.009
2026-06-15 04:20:00,GS001,Area Dasar Tambang,0.891,5.568,34.045,75.505
2026-06-15 04:25:00,GS001,Area Dasar Tambang,1.034,7.961,30.568,78.411
2026-06-15 04:30:00,GS001,Area Dasar Tambang,1.031,7.275,33.127,75.238
2026-06-15 04:35:00,GS001,Area Dasar Tambang,0.823,5.786,33.791,80.565
2026-06-15 04:40:00,GS001,Area Dasar Tambang,0.861,5.272,31.723,78.983
2026-06-15 04:45:00,GS001,Area Dasar Tambang,0.663,3.909,31.373,67.447
2026-06-15 04:50:00,GS001,Area Dasar Tambang,0.632,2.964,29.52,75.615
2026-06-15 04:55:00,GS001,Area Dasar Tambang,0.809,5.132,32.172,79.752
2026-06-15 05:00:00,GS001,Area Dasar Tambang,0.909,7.211,33.285,73.63
2026-06-15 05:05:00,GS001,Area Dasar Tambang,1.226,8.098,29.897,74.532
2026-06-15 05:10:00,GS001,Area Dasar Tambang,1.455,12.489,31.016,84.832
2026-06-15 05:15:00,GS001,Area Dasar Tambang,1.549,15.08,31.53,74.086
2026-06-15 05:20:00,GS001,Area Dasar Tambang,1.813,14.85,34.662,70.91
2026-06-15 05:25:00,GS001,Area Dasar Tambang,2.157,16.249,32.708,71.876
2026-06-15 05:30:00,GS001,Area Dasar Tambang,1.776,14.419,31.679,74.442
2026-06-15 05:35:00,GS001,Area Dasar Tambang,1.679,11.56,31.36,73.58
2026-06-15 05:40:00,GS001,Area Dasar Tambang,1.33,10.054,33.078,80.239
2026-06-15 05:45:00,GS001,Area Dasar Tambang,1.092,7.63,29.914,71.165
2026-06-15 05:50:00,GS001,Area Dasar Tambang,0.833,5.232,35.325,75.356
2026-06-15 05:55:00,GS001,Area Dasar Tambang,0.707,3.695,33.391,71.315
2026-06-15 06:00:00,GS001,Area Dasar Tambang,0.621,2.985,32.63,76.669
2026-06-15 06:05:00,GS001,Area Dasar Tambang,0.381,1.783,28.499,80.641
2026-06-15 06:10:00,GS001,Area Dasar Tambang,0.765,4.003,28.016,76.627
2026-06-15 06:15:00,GS001,Area Dasar Tambang,0.961,7.393,31.352,78.506
2026-06-15 06:20:00,GS001,Area Dasar Tambang,1.346,9.674,31.241,76.302
2026-06-15 06:25:00,GS001,Area Dasar Tambang,1.468,13.211,35.723,71.724
2026-06-15 06:30:00,GS001,Area Dasar Tambang,1.802,15.751,32.615,79.973
2026-06-15 06:35:00,GS001,Area Dasar Tambang,2.353,20.814,34.192,73.186
2026-06-15 06:40:00,GS001,Area Dasar Tambang,2.735,22.432,32.865,75.672
2026-06-15 06:45:00,GS001,Area Dasar Tambang,2.066,17.238,35.209,73.586
2026-06-15 06:50:00,GS001,Area Dasar Tambang,1.783,15.573,36.194,80.147
2026-06-15 06:55:00,GS001,Area Dasar Tambang,1.425,9.971,32.952,73.868
2026-06-15 07:00:00,GS001,Area Dasar Tambang,0.958,6.831,30.804,76.058
2026-06-15 07:05:00,GS001,Area Dasar Tambang,0.876,5.055,30.98,84.207
2026-06-15 07:10:00,GS001,Area Dasar Tambang,0.383,2.068,28.151,82.95
2026-06-15 07:15:00,GS001,Area Dasar Tambang,0.568,3.137,30.866,79.209
2026-06-15 07:20:00,GS001,Area Dasar Tambang,0.751,3.688,29.882,79.903
2026-06-15 07:25:00,GS001,Area Dasar Tambang,0.947,5.968,30.901,73.816
2026-06-15 07:30:00,GS001,Area Dasar Tambang,1.144,7.833,34.324,77.374
2026-06-15 07:35:00,GS001,Area Dasar Tambang,0.967,7.029,29.381,76.259
2026-06-15 07:40:00,GS001,Area Dasar Tambang,0.911,6.661,31.007,73.623
2026-06-15 07:45:00,GS001,Area Dasar Tambang,0.772,4.779,31.705,84.483
2026-06-15 07:50:00,GS001,Area Dasar Tambang,0.661,3.999,30.052,81.65
2026-06-15 07:55:00,GS001,Area Dasar Tambang,0.552,3.072,30.989,74.676
2026-06-15 08:00:00,GS001,Area Dasar Tambang,0.78,4.91,29.616,72.868
2026-06-15 08:05:00,GS001,Area Dasar Tambang,1.064,6.306,30.991,74.034
2026-06-15 08:10:00,GS001,Area Dasar Tambang,1.213,9.456,31.21,75.638
2026-06-15 08:15:00,GS001,Area Dasar Tambang,1.336,11.261,29.965,82.607
2026-06-15 08:20:00,GS001,Area Dasar Tambang,1.706,11.106,32.543,76.629
2026-06-15 08:25:00,GS001,Area Dasar Tambang,1.749,15.901,33.842,69.738
2026-06-15 08:30:00,GS001,Area Dasar Tambang,2.046,19.361,30.626,71.101
2026-06-15 08:35:00,GS001,Area Dasar Tambang,1.706,15.793,35.219,75.297
2026-06-15 08:40:00,GS001,Area Dasar Tambang,1.687,11.406,34.692,73.996
2026-06-15 08:45:00,GS001,Area Dasar Tambang,1.241,10.204,31.6,78.965
2026-06-15 08:50:00,GS001,Area Dasar Tambang,1.118,8.11,33.595,74.104
2026-06-15 08:55:00,GS001,Area Dasar Tambang,0.888,6.092,31.746,76.111
2026-06-15 09:00:00,GS001,Area Dasar Tambang,0.601,3.974,33.275,81.137
2026-06-15 09:05:00,GS001,Area Dasar Tambang,0.549,3.113,31.265,78.771
2026-06-15 09:10:00,GS001,Area Dasar Tambang,0.467,1.911,30.935,76.517
2026-06-15 09:15:00,GS001,Area Dasar Tambang,0.637,3.797,29.863,78.362
2026-06-15 09:20:00,GS001,Area Dasar Tambang,1.034,7.303,29.359,68.948
2026-06-15 09:25:00,GS001,Area Dasar Tambang,1.247,10.673,32.929,80.081
2026-06-15 09:30:00,GS001,Area Dasar Tambang,1.544,13.517,34.02,76.144
2026-06-15 09:35:00,GS001,Area Dasar Tambang,1.827,15.789,32.936,73.119
2026-06-15 09:40:00,GS001,Area Dasar Tambang,2.397,19.238,31.855,67.1
2026-06-15 09:45:00,GS001,Area Dasar Tambang,2.398,22.952,30.594,69.125
2026-06-15 09:50:00,GS001,Area Dasar Tambang,2.033,16.78,31.927,64.174
2026-06-15 09:55:00,GS001,Area Dasar Tambang,1.857,12.945,32.618,75.875
2026-06-15 10:00:00,GS001,Area Dasar Tambang,1.421,10.657,31.784,72.25
2026-06-15 10:05:00,GS001,Area Dasar Tambang,0.919,6.866,30.603,70.792
2026-06-15 10:10:00,GS001,Area Dasar Tambang,0.816,4.681,30.477,74.245
2026-06-15 10:15:00,GS001,Area Dasar Tambang,0.418,1.92,34.043,81.068
2026-06-15 10:20:00,GS001,Area Dasar Tambang,0.556,3.283,31.024,74.395
2026-06-15 10:25:00,GS001,Area Dasar Tambang,0.658,3.881,27.781,74.031
2026-06-15 10:30:00,GS001,Area Dasar Tambang,0.859,5.412,31.48,77.168
2026-06-15 10:35:00,GS001,Area Dasar Tambang,1.061,7.925,30.853,69.728
2026-06-15 10:40:00,GS001,Area Dasar Tambang,1.01,6.977,32.14,76.401
2026-06-15 10:45:00,GS001,Area Dasar Tambang,0.825,5.94,34.002,85.856
2026-06-15 10:50:00,GS001,Area Dasar Tambang,0.754,5.088,28.86,69.709
2026-06-15 10:55:00,GS001,Area Dasar Tambang,0.708,4.146,31.059,79.972
2026-06-15 11:00:00,GS001,Area Dasar Tambang,0.613,3.396,30.769,75.561
2026-06-15 11:05:00,GS001,Area Dasar Tambang,0.789,4.988,34.334,71.533
2026-06-15 11:10:00,GS001,Area Dasar Tambang,1.135,6.685,33.363,76.784
2026-06-15 11:15:00,GS001,Area Dasar Tambang,1.276,10.077,31.032,74.903
2026-06-15 11:20:00,GS001,Area Dasar Tambang,1.375,12.256,32.766,78.347
2026-06-15 11:25:00,GS001,Area Dasar Tambang,1.443,13.747,31.025,82.783
2026-06-15 11:30:00,GS001,Area Dasar Tambang,1.887,15.322,31.749,69.893
2026-06-15 11:35:00,GS001,Area Dasar Tambang,2.14,16.826,35.307,70.748
2026-06-15 11:40:00,GS001,Area Dasar Tambang,1.591,14.329,31.919,73.069
2026-06-15 11:45:00,GS001,Area Dasar Tambang,1.547,11.89,32.679,71.398
2026-06-15 11:50:00,GS001,Area Dasar Tambang,1.308,9.787,32.171,78.801
2026-06-15 11:55:00,GS001,Area Dasar Tambang,1.086,7.325,30.315,70.701
2026-06-15 12:00:00,GS001,Area Dasar Tambang,0.93,6.31,34.07,66.925
2026-06-15 12:05:00,GS001,Area Dasar Tambang,0.739,4.337,28.036,79.262
2026-06-15 12:10:00,GS001,Area Dasar Tambang,0.588,2.872,27.71,79.25
2026-06-15 12:15:00,GS001,Area Dasar Tambang,0.443,2.084,33.983,80.751
2026-06-15 12:20:00,GS001,Area Dasar Tambang,0.647,4.003,33.437,85.642
2026-06-15 12:25:00,GS001,Area Dasar Tambang,0.992,7.681,29.932,78.005
2026-06-15 12:30:00,GS001,Area Dasar Tambang,1.3,9.824,30.391,69.671
2026-06-15 12:35:00,GS001,Area Dasar Tambang,1.61,13.158,35.44,78.576
2026-06-15 12:40:00,GS001,Area Dasar Tambang,1.986,16.144,30.922,79.813
2026-06-15 12:45:00,GS001,Area Dasar Tambang,2.316,21.805,33.92,70.807
2026-06-15 12:50:00,GS001,Area Dasar Tambang,2.647,24.95,33.198,69.074
2026-06-15 12:55:00,GS001,Area Dasar Tambang,2.135,18.32,35.127,68.353
2026-06-15 13:00:00,GS001,Area Dasar Tambang,1.566,14.219,33.2,71.488
2026-06-15 13:05:00,GS001,Area Dasar Tambang,1.427,10.073,31.528,75.921
2026-06-15 13:10:00,GS001,Area Dasar Tambang,0.965,6.814,33.722,68.904
2026-06-15 13:15:00,GS001,Area Dasar Tambang,0.673,5.693,30.902,74.567
2026-06-15 13:20:00,GS001,Area Dasar Tambang,0.311,2.036,32.66,80.515
2026-06-15 13:25:00,GS001,Area Dasar Tambang,0.543,2.962,31.909,71.771
2026-06-15 13:30:00,GS001,Area Dasar Tambang,0.661,3.851,35.981,69.065
2026-06-15 13:35:00,GS001,Area Dasar Tambang,0.917,6.025,33.499,73.798
2026-06-15 13:40:00,GS001,Area Dasar Tambang,1.092,8.006,33.388,75.748
2026-06-15 13:45:00,GS001,Area Dasar Tambang,0.969,7.07,30.182,74.106
2026-06-15 13:50:00,GS001,Area Dasar Tambang,0.957,5.714,32.994,78.121
2026-06-15 13:55:00,GS001,Area Dasar Tambang,0.844,5.024,33.078,69.678
2026-06-15 14:00:00,GS001,Area Dasar Tambang,0.639,4.312,29.237,77.249
2026-06-15 14:05:00,GS001,Area Dasar Tambang,0.606,3.038,31.08,75.22
2026-06-15 14:10:00,GS001,Area Dasar Tambang,0.799,5.101,31.25,82.041
2026-06-15 14:15:00,GS001,Area Dasar Tambang,1.05,6.845,31.574,68.626
2026-06-15 14:20:00,GS001,Area Dasar Tambang,1.2,9.049,33.345,67.541
2026-06-15 14:25:00,GS001,Area Dasar Tambang,1.465,13.093,32.335,73.922
2026-06-15 14:30:00,GS001,Area Dasar Tambang,1.615,14.326,28.893,78.601
2026-06-15 14:35:00,GS001,Area Dasar Tambang,1.81,14.294,32.477,74.188
2026-06-15 14:40:00,GS001,Area Dasar Tambang,2.17,18.368,32.601,74.867
2026-06-15 14:45:00,GS001,Area Dasar Tambang,1.639,14.307,29.457,67.983
2026-06-15 14:50:00,GS001,Area Dasar Tambang,1.549,14.431,31.443,75.453
2026-06-15 14:55:00,GS001,Area Dasar Tambang,1.301,10.603,27.791,75.663
2026-06-15 15:00:00,GS001,Area Dasar Tambang,1.153,8.497,32.048,77.261
2026-06-15 15:05:00,GS001,Area Dasar Tambang,0.847,5.092,30.034,80.319
2026-06-15 15:10:00,GS001,Area Dasar Tambang,0.777,3.996,31.979,75.393
2026-06-15 15:15:00,GS001,Area Dasar Tambang,0.604,2.871,29.521,74.427
2026-06-15 15:20:00,GS001,Area Dasar Tambang,0.448,2.148,28.273,69.079
2026-06-15 15:25:00,GS001,Area Dasar Tambang,0.736,4.08,31.705,72.988
2026-06-15 15:30:00,GS001,Area Dasar Tambang,1.036,6.564,30.26,68.438
2026-06-15 15:35:00,GS001,Area Dasar Tambang,1.353,10.713,31.593,69.419
2026-06-15 15:40:00,GS001,Area Dasar Tambang,1.511,13.175,32.673,70.502
2026-06-15 15:45:00,GS001,Area Dasar Tambang,1.918,15.348,33.74,65.952
2026-06-15 15:50:00,GS001,Area Dasar Tambang,2.297,18.879,34.997,71.992
2026-06-15 15:55:00,GS001,Area Dasar Tambang,2.524,23.411,35.858,70.682
2026-06-15 16:00:00,GS001,Area Dasar Tambang,2.276,19.406,32.25,72.125
2026-06-15 16:05:00,GS001,Area Dasar Tambang,1.826,14.847,33.455,68.696
2026-06-15 16:10:00,GS001,Area Dasar Tambang,1.439,9.553,32.258,75.588
2026-06-15 16:15:00,GS001,Area Dasar Tambang,1.001,7.293,31.716,72.927
2026-06-15 16:20:00,GS001,Area Dasar Tambang,0.853,4.864,27.368,85.563
2026-06-15 16:25:00,GS001,Area Dasar Tambang,0.348,1.901,30.516,81.095
2026-06-15 16:30:00,GS001,Area Dasar Tambang,0.461,2.937,33.305,73.597
2026-06-15 16:35:00,GS001,Area Dasar Tambang,0.704,3.798,30.181,79.531
2026-06-15 16:40:00,GS001,Area Dasar Tambang,1.04,6.702,31.251,77.318
2026-06-15 16:45:00,GS001,Area Dasar Tambang,0.96,7.159,32.452,73.82
2026-06-15 16:50:00,GS001,Area Dasar Tambang,1.039,7.471,29.734,72.192
2026-06-15 16:55:00,GS001,Area Dasar Tambang,0.936,5.963,30.262,73.849
2026-06-15 17:00:00,GS001,Area Dasar Tambang,0.817,4.913,30.652,77.443
2026-06-15 17:05:00,GS001,Area Dasar Tambang,0.678,3.775,32.884,80.691
2026-06-15 17:10:00,GS001,Area Dasar Tambang,0.669,3.054,29.625,72.486
2026-06-15 17:15:00,GS001,Area Dasar Tambang,0.833,5.202,31.558,72.334
2026-06-15 17:20:00,GS001,Area Dasar Tambang,0.972,7.2,33.646,73.114
2026-06-15 17:25:00,GS001,Area Dasar Tambang,1.208,9.583,31.511,74.091
2026-06-15 17:30:00,GS001,Area Dasar Tambang,1.374,11.172,32.458,79.721
2026-06-15 17:35:00,GS001,Area Dasar Tambang,1.702,12.709,29.458,72.01
2026-06-15 17:40:00,GS001,Area Dasar Tambang,1.807,16.928,29.365,67.561
2026-06-15 17:45:00,GS001,Area Dasar Tambang,1.884,16.325,30.77,74.608
2026-06-15 17:50:00,GS001,Area Dasar Tambang,1.793,13.868,28.774,78.696
2026-06-15 17:55:00,GS001,Area Dasar Tambang,1.468,12.301,30.26,72.263
2026-06-15 18:00:00,GS001,Area Dasar Tambang,0.454,1.938,30.258,75.653
2026-06-15 18:05:00,GS001,Area Dasar Tambang,0.562,2.771,32.594,75.838
2026-06-15 18:10:00,GS001,Area Dasar Tambang,0.697,3.945,31.499,74.752
2026-06-15 18:15:00,GS001,Area Dasar Tambang,0.942,6.264,30.165,78.029
2026-06-15 18:20:00,GS001,Area Dasar Tambang,1.084,8.017,33.528,72.978
2026-06-15 18:25:00,GS001,Area Dasar Tambang,1.037,7.128,31.256,76.102
2026-06-15 18:30:00,GS001,Area Dasar Tambang,0.91,5.722,30.638,72.822
2026-06-15 18:35:00,GS001,Area Dasar Tambang,0.789,5.269,32.027,71.645
2026-06-15 18:40:00,GS001,Area Dasar Tambang,0.689,4.037,32.129,74.996
2026-06-15 18:45:00,GS001,Area Dasar Tambang,0.551,2.993,31.808,77.723
2026-06-15 18:50:00,GS001,Area Dasar Tambang,0.765,5.351,31.176,76.589
2026-06-15 18:55:00,GS001,Area Dasar Tambang,0.974,7.31,32.221,75.944
2026-06-15 19:00:00,GS001,Area Dasar Tambang,1.145,9.394,32.763,77.004
2026-06-15 19:05:00,GS001,Area Dasar Tambang,1.402,10.967,31.767,80.746
2026-06-15 19:10:00,GS001,Area Dasar Tambang,1.565,12.383,31.719,71.443
2026-06-15 19:15:00,GS001,Area Dasar Tambang,1.891,14.186,31.77,72.549
2026-06-15 19:20:00,GS001,Area Dasar Tambang,2.101,18.513,34.924,71.982
2026-06-15 19:25:00,GS001,Area Dasar Tambang,1.686,14.479,30.628,67.076
2026-06-15 19:30:00,GS001,Area Dasar Tambang,1.559,12.101,33.442,70.511
2026-06-15 19:35:00,GS001,Area Dasar Tambang,1.367,10.268,31.96,74.614
2026-06-15 19:40:00,GS001,Area Dasar Tambang,1.115,7.726,31.31,75.993
2026-06-15 19:45:00,GS001,Area Dasar Tambang,0.883,5.647,31.872,78.542
2026-06-15 19:50:00,GS001,Area Dasar Tambang,0.743,4.085,32.325,80.042
2026-06-15 19:55:00,GS001,Area Dasar Tambang,0.603,2.746,32.543,74.249
2026-06-15 20:00:00,GS001,Area Dasar Tambang,0.455,1.912,34.081,79.375
2026-06-15 20:05:00,GS001,Area Dasar Tambang,0.658,3.891,31.199,78.671
2026-06-15 20:10:00,GS001,Area Dasar Tambang,1.011,6.74,31.9,74.142
2026-06-15 20:15:00,GS001,Area Dasar Tambang,1.354,10.023,30.931,77.067
2026-06-15 20:20:00,GS001,Area Dasar Tambang,1.625,12.753,33.243,75.862
2026-06-15 20:25:00,GS001,Area Dasar Tambang,1.991,16.454,32.42,68.064
2026-06-15 20:30:00,GS001,Area Dasar Tambang,2.216,20.273,33.068,63.329
2026-06-15 20:35:00,GS001,Area Dasar Tambang,2.568,23.124,34.316,75.83
2026-06-15 20:40:00,GS001,Area Dasar Tambang,2.079,18.316,33.043,73.514
2026-06-15 20:45:00,GS001,Area Dasar Tambang,1.807,13.71,31.42,77.644
2026-06-15 20:50:00,GS001,Area Dasar Tambang,1.425,10.332,32.714,76.888
2026-06-15 20:55:00,GS001,Area Dasar Tambang,0.964,7.023,32.443,78.878
2026-06-15 21:00:00,GS001,Area Dasar Tambang,0.907,5.082,30.667,72.365
2026-06-15 21:05:00,GS001,Area Dasar Tambang,0.342,2.021,27.883,75.497
2026-06-15 21:10:00,GS001,Area Dasar Tambang,0.554,2.87,30.719,72.429
2026-06-15 21:15:00,GS001,Area Dasar Tambang,0.723,4.153,30.21,71.648
2026-06-15 21:20:00,GS001,Area Dasar Tambang,0.902,5.392,32.857,67.247
2026-06-15 21:25:00,GS001,Area Dasar Tambang,1.102,8.38,32.01,68.219
2026-06-15 21:30:00,GS001,Area Dasar Tambang,0.907,7.427,29.873,80.014
2026-06-15 21:35:00,GS001,Area Dasar Tambang,0.903,5.64,30.927,74.014
2026-06-15 21:40:00,GS001,Area Dasar Tambang,0.853,5.683,28.074,84.422
2026-06-15 21:45:00,GS001,Area Dasar Tambang,0.615,4.272,28.104,82.945
2026-06-15 21:50:00,GS001,Area Dasar Tambang,0.638,2.865,31.435,73.268
2026-06-15 21:55:00,GS001,Area Dasar Tambang,0.667,5.145,29.799,68.041
2026-06-15 22:00:00,GS001,Area Dasar Tambang,0.969,6.601,29.557,73.358
2026-06-15 22:05:00,GS001,Area Dasar Tambang,1.213,10.521,33.663,75.209
2026-06-15 22:10:00,GS001,Area Dasar Tambang,1.314,10.541,31.675,73.442
2026-06-15 22:15:00,GS001,Area Dasar Tambang,1.638,12.556,30.605,75.197
2026-06-15 22:20:00,GS001,Area Dasar Tambang,1.789,15.252,31.243,69.161
2026-06-15 22:25:00,GS001,Area Dasar Tambang,2.044,17.89,31.036,67.805
2026-06-15 22:30:00,GS001,Area Dasar Tambang,1.728,14.886,31.115,69.32
2026-06-15 22:35:00,GS001,Area Dasar Tambang,1.547,13.488,30.39,76.916
2026-06-15 22:40:00,GS001,Area Dasar Tambang,1.244,10.956,32.443,73.428
2026-06-15 22:45:00,GS001,Area Dasar Tambang,1.086,8.08,31.518,75.171
2026-06-15 22:50:00,GS001,Area Dasar Tambang,0.874,5.93,31.886,76.703
2026-06-15 22:55:00,GS001,Area Dasar Tambang,0.629,3.76,30.244,79.393
2026-06-15 23:00:00,GS001,Area Dasar Tambang,0.601,3.249,31.203,76.819
2026-06-15 23:05:00,GS001,Area Dasar Tambang,0.502,2.13,28.436,82.777
2026-06-15 23:10:00,GS001,Area Dasar Tambang,0.683,3.794,32.365,77.6
2026-06-15 23:15:00,GS001,Area Dasar Tambang,0.954,7.348,31.252,68.873
2026-06-15 23:20:00,GS001,Area Dasar Tambang,1.372,9.527,29.472,81.904
2026-06-15 23:25:00,GS001,Area Dasar Tambang,1.72,14.216,33.766,71.895
2026-06-15 23:30:00,GS001,Area Dasar Tambang,1.938,16.742,35.512,71.312
2026-06-15 23:35:00,GS001,Area Dasar Tambang,2.189,20.027,34.392,73.499
2026-06-15 23:40:00,GS001,Area Dasar Tambang,2.325,23.114,35.425,61.24
2026-06-15 23:45:00,GS001,Area Dasar Tambang,2.23,18.357,33.696,73.19
2026-06-15 23:50:00,GS001,Area Dasar Tambang,1.907,14.247,34.812,75.121
2026-06-15 23:55:00,GS001,Area Dasar Tambang,1.392,9.301,32.3,77.926
2026-06-16 00:00:00,GS001,Area Dasar Tambang,1.093,6.916,35.556,75.673
2026-06-16 00:05:00,GS001,Area Dasar Tambang,0.719,5.004,32.931,72.249
2026-06-16 00:10:00,GS001,Area Dasar Tambang,0.427,1.851,29.617,75.267
2026-06-16 00:15:00,GS001,Area Dasar Tambang,0.543,3.531,31.683,81.25
2026-06-16 00:20:00,GS001,Area Dasar Tambang,0.7,3.862,29.368,74.219
2026-06-16 00:25:00,GS001,Area Dasar Tambang,0.836,6.581,32.068,75.259
2026-06-16 00:30:00,GS001,Area Dasar Tambang,1.071,8.469,30.595,77.028
2026-06-16 00:35:00,GS001,Area Dasar Tambang,1.072,7.106,33.518,73.436
2026-06-16 00:40:00,GS001,Area Dasar Tambang,0.836,5.826,31.978,74.056
2026-06-16 00:45:00,GS001,Area Dasar Tambang,0.799,4.862,27.223,73.761
2026-06-16 00:50:00,GS001,Area Dasar Tambang,0.657,3.985,26.865,80.07
2026-06-16 00:55:00,GS001,Area Dasar Tambang,0.687,3.103,33.251,79.631
2026-06-16 01:00:00,GS001,Area Dasar Tambang,0.794,5.071,31.103,79.666
2026-06-16 01:05:00,GS001,Area Dasar Tambang,0.999,7.388,32.406,76.644
2026-06-16 01:10:00,GS001,Area Dasar Tambang,1.296,8.63,29.525,75.497
2026-06-16 01:15:00,GS001,Area Dasar Tambang,1.399,11.131,29.966,77.621
2026-06-16 01:20:00,GS001,Area Dasar Tambang,1.553,11.606,34.764,68.386
2026-06-16 01:25:00,GS001,Area Dasar Tambang,1.765,15.726,33.318,74.393
2026-06-16 01:30:00,GS001,Area Dasar Tambang,2.001,18.656,33.188,64.647
2026-06-16 01:35:00,GS001,Area Dasar Tambang,1.76,14.697,34.615,80.67
2026-06-16 01:40:00,GS001,Area Dasar Tambang,1.58,12.268,32.518,70.601
2026-06-16 01:45:00,GS001,Area Dasar Tambang,1.212,9.885,36.603,70.534
2026-06-16 01:50:00,GS001,Area Dasar Tambang,1.14,8.533,32.237,77.823
2026-06-16 01:55:00,GS001,Area Dasar Tambang,0.899,5.976,32.571,78.338
2026-06-16 02:00:00,GS001,Area Dasar Tambang,0.695,4.427,32.136,75.47
2026-06-16 02:05:00,GS001,Area Dasar Tambang,0.593,3.154,33.334,78.001
2026-06-16 02:10:00,GS001,Area Dasar Tambang,0.417,1.851,28.836,76.949
2026-06-16 02:15:00,GS001,Area Dasar Tambang,0.66,4.3,31.076,81.743
2026-06-16 02:20:00,GS001,Area Dasar Tambang,1.01,6.402,30.726,80.211
2026-06-16 02:25:00,GS001,Area Dasar Tambang,1.284,9.947,34.962,68.532
2026-06-16 02:30:00,GS001,Area Dasar Tambang,1.545,12.41,33.266,74.03
2026-06-16 02:35:00,GS001,Area Dasar Tambang,1.908,16.788,36.619,70.603
2026-06-16 02:40:00,GS001,Area Dasar Tambang,2.133,20.379,31.122,65.586
2026-06-16 02:45:00,GS001,Area Dasar Tambang,2.44,23.254,35.013,75.303
2026-06-16 02:50:00,GS001,Area Dasar Tambang,2.165,18.919,35.646,68.714
2026-06-16 02:55:00,GS001,Area Dasar Tambang,1.937,15.697,31.205,71.504
2026-06-16 03:00:00,GS001,Area Dasar Tambang,1.35,9.472,31.214,69.673
2026-06-16 03:05:00,GS001,Area Dasar Tambang,1.098,7.048,32.849,71.309
2026-06-16 03:10:00,GS001,Area Dasar Tambang,0.695,5.184,29.482,68.309
2026-06-16 03:15:00,GS001,Area Dasar Tambang,0.34,1.931,30.782,79.19
2026-06-16 03:20:00,GS001,Area Dasar Tambang,0.416,2.913,28.936,76.953
2026-06-16 03:25:00,GS001,Area Dasar Tambang,0.746,4.074,28.035,80.073
2026-06-16 03:30:00,GS001,Area Dasar Tambang,0.885,5.609,32.48,80.959
2026-06-16 03:35:00,GS001,Area Dasar Tambang,1.152,8.194,30.382,72.865
2026-06-16 03:40:00,GS001,Area Dasar Tambang,1.024,7.273,31.923,70.487
2026-06-16 03:45:00,GS001,Area Dasar Tambang,0.949,5.578,33.755,70.564
2026-06-16 03:50:00,GS001,Area Dasar Tambang,0.675,5.323,30.595,78.124
2026-06-16 03:55:00,GS001,Area Dasar Tambang,0.746,4.426,34.123,78.239
2026-06-16 04:00:00,GS001,Area Dasar Tambang,0.553,3.315,29.887,77.097
2026-06-16 04:05:00,GS001,Area Dasar Tambang,0.782,5.298,29.614,74.03
2026-06-16 04:10:00,GS001,Area Dasar Tambang,1.029,6.826,29.282,79.345
2026-06-16 04:15:00,GS001,Area Dasar Tambang,1.2,9.055,31.596,72.019
2026-06-16 04:20:00,GS001,Area Dasar Tambang,1.521,12.032,33.296,73.569
2026-06-16 04:25:00,GS001,Area Dasar Tambang,1.534,11.43,32.722,66.896
2026-06-16 04:30:00,GS001,Area Dasar Tambang,1.664,15.769,31.387,76.321
2026-06-16 04:35:00,GS001,Area Dasar Tambang,1.968,16.892,33.492,69.323
2026-06-16 04:40:00,GS001,Area Dasar Tambang,1.789,13.752,33.014,74.584
2026-06-16 04:45:00,GS001,Area Dasar Tambang,1.386,11.014,34.362,66.197
2026-06-16 04:50:00,GS001,Area Dasar Tambang,1.337,10.605,32.316,71.521
2026-06-16 04:55:00,GS001,Area Dasar Tambang,1.075,8.534,31.855,69.628
2026-06-16 05:00:00,GS001,Area Dasar Tambang,0.951,6.062,32.321,77.496
2026-06-16 05:05:00,GS001,Area Dasar Tambang,0.698,3.75,33.64,82.114
2026-06-16 05:10:00,GS001,Area Dasar Tambang,0.645,2.725,30.731,77.17
2026-06-16 05:15:00,GS001,Area Dasar Tambang,0.586,2.06,32.479,79.158
2026-06-16 05:20:00,GS001,Area Dasar Tambang,0.735,4.003,29.74,72.658
2026-06-16 05:25:00,GS001,Area Dasar Tambang,0.981,6.661,26.318,70.555
2026-06-16 05:30:00,GS001,Area Dasar Tambang,1.337,9.546,35.072,75.48
2026-06-16 05:35:00,GS001,Area Dasar Tambang,1.754,12.699,33.679,76.737
2026-06-16 05:40:00,GS001,Area Dasar Tambang,1.954,16.759,31.126,71.602
2026-06-16 05:45:00,GS001,Area Dasar Tambang,2.027,19.726,35.727,73.59
2026-06-16 05:50:00,GS001,Area Dasar Tambang,2.526,24.607,32.759,67.583
2026-06-16 05:55:00,GS001,Area Dasar Tambang,1.924,19.02,29.566,79.926
2026-06-16 06:00:00,GS001,Area Dasar Tambang,1.743,14.333,31.039,72.656
2026-06-16 06:05:00,GS001,Area Dasar Tambang,1.423,9.269,32.769,79.733
2026-06-16 06:10:00,GS001,Area Dasar Tambang,1.1,6.974,34.28,83.624
2026-06-16 06:15:00,GS001,Area Dasar Tambang,0.893,4.64,29.784,76.647
2026-06-16 06:20:00,GS001,Area Dasar Tambang,0.394,2.021,31.119,79.831
